,Unnamed: 0,cik,size,ni,zscore,leverage,prloss,chgdt,cfo,liquidity,mkbk,litigate,reportlag,priorgc,newequity,newdebt,dependence,indexpert,tenure,big4,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year,bankruptcy,rf_pred,log_pred
6748,130258,1643918,4.366608382,-11.5,-3.499735444,0.141185133,1,0,-0.107875495,0.599675028,0,1,223,0,0.212425104,0,0.289895011,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6749,130290,1645113,4.769633224,-80.682,-1.25754538,0.169678306,1,0,-0.629848315,0.488759374,0,0,243,0,0.710738403,0.194153178,0.000908799,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6737,130164,1640266,2.442086132,-16.317,2.054096646,0.900060885,1,0,-1.036618248,0.611898756,0,1,282,0,2.168478734,0,0.000617126,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6663,127833,1579428,1.024606875,-6.001,14.42405862,2.149676956,1,0,-1.649676956,0.939698492,0,1,286,0,6.873295047,2.649676956,0.000193388,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6631,123996,1506270,0.748581887,-2.853,1.750833257,1.436613056,1,0,-1.283349101,0.788552507,-14.60931744,1,69,0,50.7166509,0,0.062787481,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6661,127641,1575988,5.783385086,-2.996,-4.289143531,0.044388762,1,0,-0.003887865,0,0.31824106,0,75,0,0,0,0.0013749,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6577,107393,1305773,4.266587724,-45.722,-0.616224932,0.300948399,1,0,-0.610833637,0.531720868,0,0,142,0,0.576755801,0,0.024920024,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6578,107400,1306035,0,-0.023,0,0,1,0,0,0,-259.8594595,0,105,0,0,0,0.040429887,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6579,108469,1319009,5.304806268,-18.59,-2.717435286,0.301581703,0,0.259396523,-0.125388719,0.086427358,0.98287966,0,75,0,0,0,0.000504824,0,2.302585093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6580,108705,1321732,4.798934359,2.245,-4.441600389,0.183587217,1,0,-0.052635915,0.027104736,0,0,191,0,0.246315321,0,0.008178609,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6581,109143,1324772,4.560402919,-60.793,-1.164045028,0.482106628,1,0,-0.525684466,0.54128757,0,1,232,0,0.307314216,0.041831378,0.036520734,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6582,109277,1326110,4.108050209,-6.213,-3.973891509,0.039537713,1,0,-0.088018676,0.971657789,0,1,170,0,1.336752811,0,0.069272114,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6583,109704,1330849,7.602105236,-216.11,-0.4246041,0.69285415,1,0.000105586,0.057287554,0.103843524,0.261479503,0,61,0,0.009987979,0.217987652,0.013213795,0,2.197224577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6584,110167,1335190,7.420476505,-143.474,-0.724586324,0.681491338,1,0.033316439,-0.011177791,0.031847572,1.183760235,0,61,0,0.156541179,0.046044236,0.142619166,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6585,110273,1336545,5.684902022,-68.817,1.665007018,1.392392379,1,0.00134531,-0.017704466,0.028340053,-1.571036047,0,84,0,0,0,0.151416102,0,1.945910149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6586,110565,1339469,3.723256726,-2.011,-4.154316282,0.215705693,1,0,-0.154593106,0.970095896,0,1,166,0,0.580038165,0,0.000434874,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6587,111117,1345099,6.741881316,-75.534,-3.952798375,0.364271861,1,0,-0.088420864,0.21838204,0,1,361,0,0.079560599,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6588,111368,1348649,-1.22758267,-2.953,41.13662148,7.102389078,1,0,-2.604095563,0.696245734,0,1,89,0,52.12969283,0,0.157274531,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6589,111841,1355754,4.205080604,-41.427,-1.53425195,0.799212246,1,0,-0.304284904,0.655193507,0,1,282,0,0.423238743,0,0.015857306,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6590,112158,1358762,4.833134101,0.689,-4.368096826,3.183417726,1,0,-0.705630394,0.69868794,0,1,369,0,0.127368555,0,0.002130605,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6591,113974,1376610,6.84719603,-518.925,1.409245943,0.705113903,0,-0.345383217,0.000883942,0.008047911,0.395549399,0,86,0,0,0,0.079699999,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6592,114800,1385374,1.666574104,-17.65,11.9829099,3.892519834,1,0,-0.812995844,0.49206649,0,1,91,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6593,114889,1385818,2.486239095,-5.579,-2.243257304,0.553179095,1,0,-0.457889481,0.219707057,3.602980071,1,366,0,1.186750999,0,0.001969471,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6594,114907,1385867,4.242850771,-27.3,-2.571385315,0.771930581,1,0,-0.171378904,0.603022728,0,1,381,0,0.082722754,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6595,115125,1388658,2.9182571,-15.832,1.429817628,0.758495867,1,0,-0.844237938,0.465611324,0,0,406,0,0.076233184,1.567777838,0,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6596,115253,1390085,1.858950719,-4.234,4.87635492,1.494935328,1,0,-0.49883123,0.865669316,0,1,90,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6597,115398,1391950,3.915496964,-8.849,-1.207402807,0.81167537,1,0,-0.019492167,0.668692949,0,0,58,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6598,115488,1393020,3.231752563,-20.662,1.429548807,0.686937293,1,0,-0.782577792,0.23882483,0,0,107,0,0.52882641,0.197441163,0.003259099,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6599,115742,1395848,3.448303589,-8.934,-1.876610871,0.738766814,1,0,-0.018443731,0.189906827,0,1,257,0,0.476198048,0.473908481,0.077925175,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6600,115757,1395937,2.55069439,-19.828,6.576493172,1.446004994,1,0,-1.123049313,0.780976904,0,1,369,0,0.006632335,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6601,116050,1398529,1.87992296,-1.109,-3.575806534,1.160994964,1,0,0.124217915,0.322600336,-25.27478673,0,114,0,13.56371128,0,0.007477529,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6576,106912,1301063,9.281371645,-874.961,-1.913953985,0.721799662,1,0.027212304,-0.026439557,0.069036492,0.123921521,0,57,0,0,0,0.92358804,0,1.945910149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6575,106064,1293310,3.760665089,-37.998,1.087943364,0.427298322,1,-0.086221793,-0.836237988,0.254159201,2.318945273,1,75,0,0.103567024,0,0.005060133,0,1.609437912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6574,105837,1290677,5.522280582,-29.405,3.110947724,1.36598789,1,0,0.024080254,0.033840251,0,0,309,0,0.032976959,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6573,105817,1290149,3.702905626,-23.873,-1.756479919,0.098730433,1,0,-0.537063971,0.718698385,0,1,163,0,0.740983607,0,0.005293338,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6547,1694,10254,6.11232728,-28.834,-3.912818843,0.298767358,1,0,0.1678999,0.222529177,1.027152416,0,86,0,0.030683137,0,0.664489034,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6548,4281,29834,4.851084504,-7.585,-1.959352536,0.539580385,1,-0.358383686,0.068126901,0.046395421,0.125994429,0,105,0,0,0,0.052648573,0,2.564949357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6549,5600,38079,7.79907686,-326.72,-3.731913718,1.026161954,0,-0.740631398,0.085796133,0.001333689,-0.708860045,0,90,0,0.082860131,0.174702975,0.019831206,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6550,18953,351817,7.684023655,-283.427,-0.941546168,0.634490949,1,-0.025137622,0.140967365,0.000186809,0.223908391,0,61,0,0.020600024,0.129339677,0.014442105,0,2.63905733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6551,23961,728249,2.616227267,-5.159,-2.64216777,0.560874013,1,-0.242903741,-0.097705349,0.257015493,3.170976868,1,85,0,0,0,0.007348094,0,2.48490665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6552,26544,753048,2.877905487,-16.29,7.7760984,1.897114249,1,0.329876944,-0.618214547,0.012431794,-1.776398294,0,90,1,0,0,0.004774472,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6553,32153,805305,7.13621587,-309.377,0.361974165,0.954235977,1,-0.008999241,-0.021433732,0.037133235,5.208676752,0,53,0,0.13925759,0.084559596,0.046811289,0,2.772588722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6554,37627,837173,8.591582224,-470.568,-0.644523401,0.947721081,1,0.063321385,-0.025937737,0.086988633,0.352756756,0,57,0,0,0,0.217956142,1,2.197224577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6555,38600,844985,0.625403528,-2.584,3.329122773,1.447833066,1,-0.117722823,-1.292134831,0.11128946,-8.631899642,0,90,1,0,0,1,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6556,54279,912766,9.030989279,-158.291,-1.03618887,0.86834079,1,0,0.03220292,0.05522579,0,0,275,0,0.015943171,0.075197736,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6557,59437,931061,12.02823104,188,0,0.968539259,1,0,-0.839452857,0.041501658,0,0,63,0,0.015225637,0.098348416,0.002717931,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6662,127732,1577791,6.022248327,9.236,0,0.096527315,1,0,-0.520063999,0.260433207,0.934564125,0,71,0,0.071434286,1.490590417,0.000428524,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6602,116227,1400000,2.654719745,-7.452,-1.953336885,0.802404894,1,-0.07245982,-0.244638211,0.001617326,11.59978648,0,107,1,0,0,0.140210543,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6559,69965,1027838,3.449797051,2.07,-4.646445879,0.217152473,1,0,-0.031466311,0.171969264,0,0,271,0,0.102336953,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6561,78323,1060990,7.101924705,-103.1,5.574287588,1.937057668,0,-1.452075817,-0.006282622,0.184080237,-0.031415863,0,90,0,0,0,0.018132764,0,1.386294361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6562,82134,1076744,-1.737271284,-3.735,93.69930472,0.613636364,1,0,-2.482954545,0.363636364,691.3602941,0,114,0,271.4772727,0.255681818,0.127009327,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6563,83872,1084752,3.634317666,-20.084,-0.794665346,0.771068751,1,0,-0.221010666,0.038098004,2.260488986,0,90,0,0.111495406,0.02975499,0.067533269,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6564,90620,1109898,3.763940543,-1.147,-1.848225474,0.856417274,1,0,0.012570156,0.203859177,0,1,50,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6565,91447,1114995,3.520963635,0.297,-2.769909276,0.698642695,1,0,-0.02460301,0.205192655,0,1,274,0,0.129579797,0.411006299,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6566,92529,1122051,3.552773321,-26.11,2.075025292,1.521426525,1,0,-0.265769121,0.054998568,0,1,370,0,0.055456889,1.075193354,0.005523725,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6567,93109,1124608,2.59860729,-13.699,4.335994632,1.087021197,1,0.466884483,-1.063592414,0.165265898,-10.49786325,0,90,0,0,0,0.017467494,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6568,102073,1231864,2.891204744,-18.105,8.596849752,2.451068554,1,0,-0.836081044,0.25772967,0,0,229,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6569,102756,1259550,3.639374034,-5.501,-2.995898695,0.589918041,1,0.015277535,0.123857308,0.064043291,1.55184165,1,86,0,0,0,0.015888503,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6570,103469,1267565,1.627277831,-17.917,20.47823764,3.404911591,1,0,-3.525933202,0.321021611,0,1,92,0,0,0,0.046714589,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6571,104722,1282543,5.822125354,-32.207,0,1.397996381,0,-0.041055628,-0.151832011,0.070665612,-0.149050216,0,90,1,0,0,0.014355364,0,2.302585093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6572,104736,1282613,5.601875249,-92.216,-2.800918866,0.826621982,0,-0.485668164,0.098230565,0.095550946,0.403574318,0,90,0,0,0,0.104870872,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,TRUE
6560,73256,1041548,4.715404804,-17.819,-2.220558815,0.349794902,1,0.151286538,-0.006681355,0.022462249,0.185646988,0,76,0,0,0,0.016815206,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6603,117325,1410384,4.918563864,-19.634,-3.677294704,0.422978524,1,0,-0.038638656,0.496900721,8.280625792,1,44,0,0.284278467,0,0.045946295,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6558,69057,1023734,5.674559616,-107.906,1.510892268,0.885372048,1,-0.50876339,0.107066859,0.213306562,1.026765076,0,75,0,0,0,0.06952575,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6605,118270,1419612,4.317461447,-21.378,-2.529819041,1.254553455,1,0,-0.237939678,0.130056802,0,1,233,0,0.523987306,0,0.000162223,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6636,125414,1527355,-0.155484903,-4.603,19.9168524,0.406542056,1,0,-3.514018692,0.046728972,23.1753937,0,103,0,127.067757,1.418224299,0.046739466,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6637,125640,1529485,1.752672081,-7.84,1.665722233,0.025129983,1,0,-0.570017331,0.782842288,0,1,154,0,6.399133449,0,2.32E-05,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6638,125759,1532543,5.45585089,-119.478,4.9346425,1.671879004,1,-0.771635025,-0.115037331,0.033477986,-0.095515661,0,104,0,0,0,0.014166042,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,TRUE,TRUE,FALSE
6639,125829,1533527,-0.33128571,-3.174,40.0657188,5.511142061,1,0,-2.21448468,0.001392758,0,1,316,0,6.406685237,1.596100279,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6640,125831,1533615,3.102117264,-0.652,0,0.900157339,1,0,-0.006563273,0.007327489,9.905447996,0,107,0,0.011238481,0.331625084,0.006140771,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6641,125864,1534120,2.510980422,-16.056,4.862100544,0.836404969,1,0,-1.259884712,0.953397743,0,1,163,0,0.7022814,0,0.01076082,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6642,126024,1537511,0.448524598,-2.349,2.426684932,0.509578544,1,0,-1.474457216,0.039591315,62.03815104,0,128,0,21.12835249,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6643,126106,1539029,2.332046803,-10.189,0.11407459,0.259928148,1,0,-0.885911254,0.802893485,0,1,373,0,0.258180406,0.58025051,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6644,126201,1541157,1.222303761,-1.948,-1.758467845,0.345213549,1,0,-0.435051546,0.980265096,0,1,42,0,3.46892489,0,0.000283826,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6645,126451,1548309,6.470369071,-168.805,-3.16262398,0.34602507,1,0,0.037787159,0.030579723,0.611087273,1,62,0,0.035188518,0.000283404,0.099586963,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6646,126552,1550910,7.481048531,-338.8,-3.39171917,0.678259399,1,0,-0.149146046,0.145989516,2.12394569,1,41,0,0,0,0.002268827,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6647,126640,1552451,3.847783106,-16.829,-2.726535715,0.686877519,1,0,0.29128367,0.930879311,0,1,271,0,0.576958348,0,0.003580239,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6648,126654,1552795,3.481793782,-6.636,-3.55955787,0.027676979,1,0,-0.268743465,0.9090965,0,1,357,0,0.17817824,0,0.010112329,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6649,126800,1556263,4.118939609,-13.431,-3.543955191,0.020375972,1,0,-0.194636875,0.982095814,0,1,324,0,0.038426513,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6650,126853,1557142,4.811924159,-64.356,5.477071341,1.962591894,1,0,-0.069066749,0.170702947,0,1,404,0,0.067529764,1.199499057,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6651,126884,1557746,2.855147493,-8.517,-2.169558843,0.083731369,1,0,-0.439431432,0.619036658,0,1,229,0,1.160039132,0,0.00021291,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6652,126965,1560327,4.465517238,-32.627,-1.524152896,1.405491801,1,0,-0.038589794,0.423418347,0,0,162,0,0.482280431,0,0.016036084,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6653,127110,1562733,-2.900422094,-0.96,74.41769362,3.290909091,1,0,-8.890909091,0,-209.4642857,1,90,0,1485.327273,209.3818182,0.003576069,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6654,127204,1564709,3.535961348,-0.528,-3.625903768,0.463470054,1,0,-0.201468189,0.162170823,1.018025844,0,91,0,0.116814262,0.000320438,1,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6656,127265,1566469,5.739390902,-84.425,0,0.309043828,1,0,-0.135536791,0.011898673,0,0,316,0,0.001740249,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6657,127540,1574540,6.69897434,-4.037,0,0.298634873,1,0,0.016381767,0.019619923,1.476857534,0,71,0,0.107031653,0.76394853,0.005302707,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6658,127577,1574969,1.01884732,1.496,-2.955993995,1.550541516,1,0,-0.291696751,0.160649819,0,1,239,0,1.723826715,0,0.100795109,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6659,127590,1575311,7.96482865,-29.614,0,0.777200744,1,0,0.007978635,0.043435295,4.02E-05,0,90,0,3.47E-07,0,0.000910328,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6660,127621,1575858,-0.665532014,-0.857,16.44177391,2.542801556,1,0,-1.461089494,0.33463035,0,0,106,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6604,117507,1411730,-2.385966702,-1.405,65.12455934,2.75,1,0,-6.369565217,0.717391304,-26.52236025,0,111,0,0,0,0.034655414,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6635,124768,1516805,1.051171214,-4.791,3.218397855,2.603285564,1,0,-0.736106257,0.618664803,-252.9005886,1,92,0,75.03215659,0,0.074144374,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6634,124739,1515768,1.775630087,-7.569,1.441264566,0.213584011,1,0,-0.357215447,0.022865854,0,1,210,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6655,127253,1566373,2.625030845,-9.712,-1.195839318,0.116262224,1,0,-0.534371604,0.113726911,0,1,215,0,0.419847881,0,0.019296688,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6632,124495,1512673,6.295059338,-154.093,-2.745601285,0.494965749,1,0,-0.201875664,0.415768572,0,0,287,0,0.618114813,0,0.007633423,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6606,118275,1419625,4.686399881,-32.872,-2.967471083,0.79732994,1,0,-0.165560288,0.181501355,0,1,233,0,0.118908005,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6633,124715,1515156,4.540087517,1.387,-3.44311797,1.007438713,1,0,-0.454103032,0.26874353,-707.6671449,0,425,0,0.234196736,0,0.119702189,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6607,118344,1420520,-2.513306124,-3.818,671.5645422,91.13580247,1,0,-32.01234568,0.259259259,0,1,355,0,19.96296296,95.20987654,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
